contig	gc
31613 	38.26
31614 	37.18
31615 	40.21
31616 	35.93
31617 	41.72
31618 	39.99
31619 	43.13
31620 	35.71
31621 	38.69
31622 	40.80
31623 	38.85
31624 	40.69
31625 	35.93
31626 	36.04
31627 	42.64
31628 	40.53
31629 	38.20
31630 	43.34
31631 	40.64
31632 	38.20
31633 	40.58
31634 	41.13
31635 	40.04
31636 	41.45
31637 	39.12
31638 	40.31
31639 	33.28
31640 	37.72
31641 	41.45
31642 	35.50
31643 	42.75
31644 	36.80
31645 	41.72
31646 	43.78
31647 	38.96
31648 	44.29
31649 	40.55
31650 	42.88
31651 	38.93
31652 	40.99
31653 	35.90
31654 	36.82
31655 	38.17
31656 	40.28
31657 	48.19
31658 	37.95
31659 	42.34
31660 	39.58
31661 	36.38
31662 	34.76
31663 	39.47
31664 	40.88
31665 	41.36
31666 	36.38
31667 	34.49
31668 	36.82
31669 	37.09
31670 	38.49
31671 	38.93
31672 	33.84
31673 	40.17
31674 	39.04
31675 	38.39
31676 	34.33
31677 	39.42
31678 	43.69
31679 	38.39
31680 	38.66
31681 	41.80
31682 	38.33
31683 	43.15
31684 	42.66
31685 	45.86
31686 	43.42
31687 	36.71
31688 	36.87
31689 	38.77
31690 	36.65
31691 	41.36
31692 	42.77
31693 	38.19
31694 	39.82
31695 	45.94
31696 	47.45
31697 	40.30
31698 	36.94
31699 	42.80
31700 	41.33
31701 	42.80
31702 	41.93
31703 	37.59
31704 	39.65
31705 	38.24
31706 	37.38
31707 	42.63
31708 	36.40
31709 	39.65
31710 	41.39
31711 	37.27
31712 	49.08
31713 	35.21
31714 	36.57
31715 	37.54
31716 	38.19
31717 	41.22
31718 	41.77
31719 	37.49
31720 	36.24
31721 	39.33
31722 	45.72
31723 	41.22
31724 	33.82
31725 	40.81
31726 	38.70
31727 	38.16
31728 	34.47
31729 	39.73
31730 	37.45
31731 	37.99
31732 	39.13
31733 	41.63
31734 	39.02
31735 	39.51
31736 	36.75
31737 	46.56
31738 	35.12
31739 	38.16
31740 	39.73
31741 	40.76
31742 	39.19
31743 	40.65
31744 	39.84
31745 	39.62
31746 	40.87
31747 	39.13
31748 	39.78
31749 	41.46
31750 	41.14
31751 	37.24
31752 	36.10
31753 	38.97
31754 	37.83
31755 	38.54
31756 	40.24
31757 	43.33
31758 	43.66
31759 	38.23
31760 	38.72
31761 	40.51
31762 	37.31
31763 	38.02
31764 	36.71
31765 	39.21
31766 	41.32
31767 	38.18
31768 	41.49
31769 	42.52
31770 	37.47
31771 	34.06
31772 	35.63
31773 	40.67
31774 	36.82
31775 	35.95
31776 	39.21
31777 	33.84
31778 	37.20
31779 	40.46
31780 	38.45
31781 	37.91
31782 	35.36
31783 	46.31
31784 	39.10
31785 	40.67
31786 	43.22
31787 	35.20
31788 	35.68
31789 	42.52
31790 	40.62
31791 	49.02
31792 	40.56
31793 	42.25
31794 	34.76
31795 	34.16
31796 	40.73
31797 	43.66
31798 	41.21
31799 	39.39
31800 	46.50
31801 	45.79
31802 	41.78
31803 	39.01
31804 	40.21
31805 	34.78
31806 	41.07
31807 	36.57
31808 	47.69
31809 	37.76
31810 	37.44
31811 	47.31
31812 	40.69
31813 	41.94
31814 	42.43
31815 	43.84
31816 	41.40
31817 	40.69
31818 	41.13
31819 	41.94
31820 	39.93
31821 	33.91
31822 	37.44
31823 	36.41
31824 	38.52
31825 	41.51
31826 	44.76
31827 	36.25
31828 	43.14
31829 	39.12
31830 	37.82
31831 	40.10
31832 	39.77
31833 	40.10
31834 	43.57
31835 	35.38
31836 	39.77
31837 	38.63
31838 	50.14
31839 	46.07
31840 	40.26
31841 	39.56
31842 	40.28
31843 	35.56
31844 	40.93
31845 	38.76
31846 	41.97
31847 	38.71
31848 	39.79
31849 	38.65
31850 	37.79
31851 	41.15
31852 	39.14
31853 	42.94
31854 	40.39
31855 	34.42
31856 	41.10
31857 	38.44
31858 	41.69
31859 	39.79
31860 	41.10
31861 	45.17
31862 	34.64
31863 	38.60
31864 	51.19
31865 	38.33
31866 	37.08
31867 	40.07
31868 	45.71
31869 	42.21
31870 	38.62
31871 	40.25
31872 	38.62
31873 	39.44
31874 	34.27
31875 	35.69
31876 	37.37
31877 	43.18
31878 	50.57
31879 	42.97
31880 	35.63
31881 	38.89
31882 	44.22
31883 	46.22
31884 	39.98
31885 	39.38
31886 	39.11
31887 	44.87
31888 	42.10
31889 	37.05
31890 	41.17
31891 	39.16
31892 	38.40
31893 	38.95
31894 	39.33
31895 	40.14
31896 	39.71
31897 	41.83
31898 	35.09
31899 	36.90
31900 	47.72
31901 	42.66
31902 	48.10
31903 	40.98
31904 	38.04
31905 	40.27
31906 	40.11
31907 	34.89
31908 	41.41
31909 	37.88
31910 	41.47
31911 	39.29
31912 	40.65
31913 	39.40
31914 	39.13
31915 	36.41
31916 	45.65
31917 	35.60
31918 	44.46
31919 	36.74
31920 	41.79
31921 	40.11
31922 	45.33
31923 	36.68
31924 	37.61
31925 	44.13
31926 	40.05
31927 	40.71
31928 	37.45
31929 	39.84
31930 	38.15
31931 	38.86
31932 	37.50
31933 	40.57
31934 	35.18
31935 	38.77
31936 	43.56
31937 	37.63
31938 	36.05
31939 	39.10
31940 	39.59
31941 	42.79
31942 	41.33
31943 	37.68
31944 	41.87
31945 	40.57
31946 	39.15
31947 	35.07
31948 	41.16
31949 	37.52
31950 	37.41
31951 	39.80
31952 	37.19
31953 	38.06
31954 	40.51
31955 	39.53
31956 	39.04
31957 	40.02
31958 	35.91
31959 	40.10
31960 	40.86
31961 	40.59
31962 	39.01
31963 	40.86
31964 	41.78
31965 	37.60
31966 	41.57
31967 	37.00
31968 	38.57
31969 	39.61
31970 	37.98
31971 	40.48
31972 	40.10
31973 	36.24
31974 	41.68
31975 	37.49
31976 	42.76
31977 	41.73
31978 	40.15
31979 	40.48
31980 	40.26
31981 	40.70
31982 	42.93
31983 	42.66
31984 	35.80
31985 	49.13
31986 	36.94
31987 	40.48
31988 	38.96
31989 	38.08
31990 	39.63
31991 	34.08
31992 	41.05
31993 	41.26
31994 	41.75
31995 	49.54
31996 	36.96
31997 	35.38
31998 	41.32
31999 	39.25
32000 	43.00
32001 	33.81
32002 	39.14
32003 	37.83
32004 	42.41
32005 	42.13
32006 	43.06
32007 	37.67
32008 	43.17
32009 	42.41
32010 	38.65
32011 	41.32
32012 	35.49
32013 	37.89
32014 	36.58
32015 	43.44
32016 	37.56
32017 	34.51
32018 	37.23
32019 	38.81
32020 	39.14
32021 	39.00
32022 	36.82
32023 	35.46
32024 	38.07
32025 	35.95
32026 	41.07
32027 	37.25
32028 	45.81
32029 	39.49
32030 	47.44
32031 	34.53
32032 	39.65
32033 	38.34
32034 	43.74
32035 	38.24
32036 	39.22
32037 	38.02
32038 	35.62
32039 	42.21
32040 	34.53
32041 	41.56
32042 	43.85
32043 	41.99
32044 	40.52
32045 	40.09
32046 	35.02
32047 	38.34
32048 	47.28
32049 	36.17
32050 	39.43
32051 	36.17
32052 	38.89
32053 	42.10
32054 	38.67
32055 	42.43
32056 	33.82
32057 	40.58
32058 	35.29
32059 	39.65
32060 	34.22
32061 	39.89
32062 	40.11
32063 	41.63
32064 	36.46
32065 	41.04
32066 	40.05
32067 	37.28
32068 	36.89
32069 	41.09
32070 	35.42
32071 	38.53
32072 	38.26
32073 	39.40
32074 	38.69
32075 	40.27
32076 	42.40
32077 	45.56
32078 	40.22
32079 	39.35
32080 	40.22
32081 	35.91
32082 	38.75
32083 	40.38
32084 	42.34
32085 	35.26
32086 	37.77
32087 	42.56
32088 	38.15
32089 	37.82
32090 	40.16
32091 	34.99
32092 	37.22
32093 	37.98
32094 	44.20
32095 	38.22
32096 	37.73
32097 	36.80
32098 	41.77
32099 	43.35
32100 	50.38
32101 	43.95
32102 	40.24
32103 	40.24
32104 	35.01
32105 	39.04
32106 	38.11
32107 	40.29
32108 	40.73
32109 	37.57
32110 	39.37
32111 	36.21
32112 	42.42
32113 	39.64
32114 	40.40
32115 	39.26
32116 	39.86
32117 	37.73
32118 	40.24
32119 	37.73
32120 	37.02
32121 	37.30
32122 	42.69
32123 	40.35
32124 	37.84
32125 	42.09
32126 	38.60
32127 	38.82
32128 	41.17
32129 	37.73
32130 	39.86
32131 	37.62
32132 	38.60
32133 	36.10
32134 	37.30
32135 	38.41
32136 	38.52
32137 	40.81
32138 	39.66
32139 	39.50
32140 	42.23
32141 	41.79
32142 	38.52
32143 	41.35
32144 	38.63
32145 	50.95
32146 	37.92
32147 	43.10
32148 	39.61
32149 	40.53
32150 	37.59
32151 	46.15
32152 	40.10
32153 	39.17
32154 	38.24
32155 	40.75
32156 	39.01
32157 	39.17
32158 	39.55
32159 	37.59
32160 	38.52
32161 	43.15
32162 	35.13
32163 	41.35
32164 	42.55
32165 	39.01
32166 	36.41
32167 	38.10
32168 	38.97
32169 	44.60
32170 	40.83
32171 	41.54
32172 	40.99
32173 	45.47
32174 	39.36
32175 	41.54
32176 	42.03
32177 	41.32
32178 	39.90
32179 	47.16
32180 	38.59
32181 	35.59
32182 	38.43
32183 	36.79
32184 	33.19
32185 	37.61
32186 	40.45
32187 	41.48
32188 	44.21
32189 	42.25
32190 	38.86
32191 	40.01
32192 	40.83
32193 	34.44
32194 	39.52
32195 	38.10
32196 	40.69
32197 	39.87
32198 	33.37
32199 	43.64
32200 	36.76
32201 	38.83
32202 	33.26
32203 	39.92
32204 	42.11
32205 	40.03
32206 	39.27
32207 	40.31
32208 	39.05
32209 	35.17
32210 	38.23
32211 	39.92
32212 	42.16
32213 	37.03
32214 	35.23
32215 	42.65
32216 	41.40
32217 	49.37
32218 	41.67
32219 	37.85
32220 	38.07
32221 	38.72
32222 	43.53
32223 	36.97
32224 	42.44
32225 	38.07
32226 	38.50
32227 	38.72
32228 	44.26
32229 	39.89
32230 	43.11
32231 	44.21
32232 	39.95
32233 	41.69
32234 	39.95
32235 	41.31
32236 	37.65
32237 	36.01
32238 	41.97
32239 	38.96
32240 	44.10
32241 	59.51
32242 	39.73
32243 	41.91
32244 	34.54
32245 	45.36
32246 	38.47
32247 	42.62
32248 	39.89
32249 	37.76
32250 	41.42
32251 	43.99
32252 	42.35
32253 	40.33
32254 	40.22
32255 	40.16
32256 	40.82
32257 	37.21
32258 	38.09
32259 	39.02
32260 	40.00
32261 	38.74
32262 	34.15
32263 	40.38
32264 	40.93
32265 	43.63
32266 	36.96
32267 	46.80
32268 	39.42
32269 	36.14
32270 	42.48
32271 	43.47
32272 	36.69
32273 	37.83
32274 	43.58
32275 	36.58
32276 	37.07
32277 	38.05
32278 	37.01
32279 	38.27
32280 	38.55
32281 	40.57
32282 	36.09
32283 	48.06
32284 	38.98
32285 	38.93
32286 	41.50
32287 	43.30
32288 	38.05
32289 	39.04
32290 	40.84
32291 	42.15
32292 	40.02
32293 	38.87
32294 	40.35
32295 	40.40
32296 	40.57
32297 	41.39
32298 	34.83
32299 	39.64
32300 	38.87
32301 	46.04
32302 	38.76
32303 	37.07
32304 	46.86
32305 	41.58
32306 	45.02
32307 	37.53
32308 	37.31
32309 	37.47
32310 	40.15
32311 	40.97
32312 	39.77
32313 	37.58
32314 	35.89
32315 	40.04
32316 	40.70
32317 	38.73
32318 	40.10
32319 	36.27
32320 	37.31
32321 	39.44
32322 	42.18
32323 	40.43
32324 	39.22
32325 	35.94
32326 	33.53
32327 	39.11
32328 	37.09
32329 	38.79
32330 	39.93
32331 	38.13
32332 	39.66
32333 	41.79
32334 	38.62
32335 	37.96
32336 	38.79
32337 	35.50
32338 	40.12
32339 	40.01
32340 	41.71
32341 	37.38
32342 	45.05
32343 	35.58
32344 	38.37
32345 	46.20
32346 	40.89
32347 	42.42
32348 	41.11
32349 	39.08
32350 	35.25
32351 	35.52
32352 	43.24
32353 	41.54
32354 	39.57
32355 	40.67
32356 	39.08
32357 	35.52
32358 	34.26
32359 	41.43
32360 	42.80
32361 	45.27
32362 	43.73
32363 	39.41
32364 	40.61
32365 	40.83
32366 	44.39
32367 	40.34
32368 	43.02
32369 	39.41
32370 	40.39
32371 	41.11
32372 	36.89
32373 	37.82
32374 	38.10
32375 	35.47
32376 	40.58
32377 	36.36
32378 	41.07
32379 	39.65
32380 	39.65
32381 	34.50
32382 	38.12
32383 	40.03
32384 	40.80
32385 	36.36
32386 	43.04
32387 	40.80
32388 	37.19
32389 	49.84
32390 	40.31
32391 	39.70
32392 	37.02
32393 	48.47
32394 	36.69
32395 	35.38
32396 	41.84
32397 	40.80
32398 	38.39
32399 	39.05
32400 	34.28
32401 	42.88
32402 	42.66
32403 	37.79
32404 	41.57
32405 	47.32
32406 	42.00
32407 	32.37
32408 	42.33
32409 	43.48
32410 	41.35
32411 	40.85
32412 	40.58
32413 	38.94
32414 	37.24
32415 	37.46
32416 	41.29
32417 	38.52
32418 	44.11
32419 	39.18
32420 	38.96
32421 	35.73
32422 	41.04
32423 	40.38
32424 	40.22
32425 	37.64
32426 	42.52
32427 	41.32
32428 	40.77
32429 	41.48
32430 	37.75
32431 	39.89
32432 	34.52
32433 	39.62
32434 	42.03
32435 	34.25
32436 	42.30
32437 	39.73
32438 	40.38
32439 	41.48
32440 	38.36
32441 	38.52
32442 	40.27
32443 	39.29
32444 	45.37
32445 	35.07
32446 	40.93
32447 	37.75
32448 	40.16
32449 	41.53
32450 	37.92
32451 	37.77
32452 	37.01
32453 	39.47
32454 	45.94
32455 	42.49
32456 	41.06
32457 	40.79
32458 	45.72
32459 	39.42
32460 	52.03
32461 	37.88
32462 	40.19
32463 	39.47
32464 	40.46
32465 	45.56
32466 	39.97
32467 	37.34
32468 	35.58
32469 	36.24
32470 	42.54
32471 	49.84
32472 	42.16
32473 	41.17
32474 	42.71
32475 	36.68
32476 	42.05
32477 	36.02
32478 	37.50
32479 	40.24
32480 	49.62
32481 	42.21
32482 	39.64
32483 	39.53
32484 	38.05
32485 	34.54
32486 	37.23
32487 	39.80
32488 	37.34
32489 	39.64
32490 	41.39
32491 	37.99
32492 	39.75
32493 	31.91
32494 	39.25
32495 	37.12
32496 	36.29
32497 	38.51
32498 	38.56
32499 	41.69
32500 	38.95
32501 	47.39
32502 	38.67
32503 	39.82
32504 	45.69
32505 	37.85
32506 	38.89
32507 	37.47
32508 	44.60
32509 	39.71
32510 	41.58
32511 	43.66
32512 	38.73
32513 	43.94
32514 	39.28
32515 	42.29
32516 	46.24
32517 	38.01
32518 	35.87
32519 	38.12
32520 	41.69
32521 	40.70
32522 	37.58
32523 	36.92
32524 	40.76
32525 	38.56
32526 	40.48
32527 	41.58
32528 	42.07
32529 	36.59
32530 	37.52
32531 	41.42
32532 	37.85
32533 	40.92
32534 	37.85
32535 	37.30
32536 	42.02
32537 	39.28
32538 	36.53
32539 	39.77
32540 	43.34
32541 	39.79
32542 	38.14
32543 	35.84
32544 	39.96
32545 	37.38
32546 	39.90
32547 	40.78
32548 	36.50
32549 	39.96
32550 	38.20
32551 	37.10
32552 	37.32
32553 	38.25
32554 	41.22
32555 	41.60
32556 	40.61
32557 	38.47
32558 	38.09
32559 	38.53
32560 	42.04
32561 	40.40
32562 	40.78
32563 	38.80
32564 	41.60
32565 	43.85
32566 	43.85
32567 	43.85
32568 	41.66
32569 	36.22
32570 	36.88
32571 	40.34
32572 	36.72
32573 	40.50
32574 	39.08
32575 	46.49
32576 	37.76
32577 	41.66
32578 	46.90
32579 	36.79
32580 	38.22
32581 	42.89
32582 	35.09
32583 	34.10
32584 	42.12
32585 	43.33
32586 	36.46
32587 	35.80
32588 	38.61
32589 	36.96
32590 	38.06
32591 	40.58
32592 	38.44
32593 	46.18
32594 	39.81
32595 	40.91
32596 	35.64
32597 	41.35
32598 	36.79
32599 	49.53
32600 	40.53
32601 	37.56
32602 	39.59
32603 	37.62
32604 	37.89
32605 	40.58
32606 	38.44
32607 	44.21
32608 	37.62
32609 	40.75
32610 	38.50
32611 	43.11
32612 	41.08
32613 	39.81
32614 	39.98
32615 	46.90
32616 	39.37
32617 	43.82
32618 	38.90
32619 	34.45
32620 	41.92
32621 	37.09
32622 	35.55
32623 	36.81
32624 	40.38
32625 	40.22
32626 	39.84
32627 	39.73
32628 	37.09
32629 	39.73
32630 	34.95
32631 	33.79
32632 	41.26
32633 	35.22
32634 	37.14
32635 	47.03
32636 	42.58
32637 	40.38
32638 	39.40
32639 	43.46
32640 	44.56
32641 	36.37
32642 	39.07
32643 	38.52
32644 	40.38
32645 	40.27
32646 	36.87
32647 	42.25
32648 	39.84
32649 	39.78
32650 	35.55
32651 	42.83
32652 	43.71
32653 	41.12
32654 	39.75
32655 	37.77
32656 	39.91
32657 	39.97
32658 	40.24
32659 	39.09
32660 	37.66
32661 	40.57
32662 	37.99
32663 	38.54
32664 	46.07
32665 	40.13
32666 	42.94
32667 	36.01
32668 	37.27
32669 	35.62
32670 	40.63
32671 	48.76
32672 	36.67
32673 	43.32
32674 	42.28
32675 	38.65
32676 	38.94
32677 	38.39
32678 	38.34
32679 	44.28
32680 	48.07
32681 	40.32
32682 	41.20
32683 	41.86
32684 	43.01
32685 	41.14
32686 	41.14
32687 	43.23
32688 	43.34
32689 	43.84
32690 	41.75
32691 	40.21
32692 	39.16
32693 	46.20
32694 	38.17
32695 	38.01
32696 	41.25
32697 	42.57
32698 	38.39
32699 	36.58
32700 	39.55
32701 	40.54
32702 	37.95
32703 	35.86
32704 	38.67
32705 	40.81
32706 	40.87
32707 	38.23
32708 	43.01
32709 	37.09
32710 	48.65
32711 	37.37
32712 	38.91
32713 	44.08
32714 	37.59
32715 	36.49
32716 	38.47
32717 	46.56
32718 	38.86
32719 	41.77
32720 	33.90
32721 	36.71
32722 	40.23
32723 	39.52
32724 	38.75
32725 	39.13
32726 	37.26
32727 	36.82
32728 	44.14
32729 	41.11
32730 	37.86
32731 	43.37
32732 	39.57
32733 	35.72
32734 	36.10
32735 	42.65
32736 	39.08
32737 	53.05
32738 	37.59
32739 	48.35
32740 	37.11
32741 	40.64
32742 	37.67
32743 	40.47
32744 	34.31
32745 	38.93
32746 	38.55
32747 	44.66
32748 	43.56
32749 	39.48
32750 	36.84
32751 	42.13
32752 	41.74
32753 	37.50
32754 	39.04
32755 	39.48
32756 	38.99
32757 	42.68
32758 	40.20
32759 	34.53
32760 	37.94
32761 	39.87
32762 	41.08
32763 	38.00
32764 	36.73
32765 	43.89
32766 	37.83
32767 	41.02
32768 	41.13
32769 	38.16
32770 	38.00
32771 	38.60
32772 	37.00
32773 	37.94
32774 	36.29
32775 	42.73
32776 	45.26
32777 	38.93
32778 	41.30
32779 	34.75
32780 	40.36
32781 	44.22
32782 	44.71
32783 	39.78
32784 	46.78
32785 	48.65
32786 	38.29
32787 	42.37
32788 	38.40
32789 	37.47
32790 	36.14
32791 	35.81
32792 	50.30
32793 	35.81
32794 	42.59
32795 	35.59
32796 	41.49
32797 	40.88
32798 	42.04
32799 	40.61
32800 	38.62
32801 	37.30
32802 	35.98
32803 	38.95
32804 	44.90
32805 	36.86
32806 	43.97
32807 	34.27
32808 	37.30
32809 	38.95
32810 	44.35
32811 	38.51
32812 	40.28
32813 	36.14
32814 	39.34
32815 	40.06
32816 	40.46
32817 	41.95
32818 	37.76
32819 	35.83
32820 	38.64
32821 	40.63
32822 	40.96
32823 	38.37
32824 	41.35
32825 	35.17
32826 	38.92
32827 	39.69
32828 	36.05
32829 	36.33
32830 	39.80
32831 	37.05
32832 	39.69
32833 	41.23
32834 	38.70
32835 	42.12
32836 	37.38
32837 	42.83
32838 	38.53
32839 	41.29
32840 	39.42
32841 	42.72
32842 	37.76
32843 	40.30
32844 	41.35
32845 	41.12
32846 	39.14
32847 	39.42
32848 	38.15
32849 	38.67
32850 	43.85
32851 	37.23
32852 	38.50
32853 	46.28
32854 	44.57
32855 	39.38
32856 	37.62
32857 	36.57
32858 	37.89
32859 	40.43
32860 	36.90
32861 	45.62
32862 	33.65
32863 	38.22
32864 	37.62
32865 	41.97
32866 	39.88
32867 	45.28
32868 	41.59
32869 	45.89
32870 	39.27
32871 	44.84
32872 	34.80
32873 	39.16
32874 	37.34
32875 	41.37
32876 	37.89
32877 	44.07
32878 	37.56
32879 	37.64
32880 	37.47
32881 	38.19
32882 	35.21
32883 	39.96
32884 	44.09
32885 	39.62
32886 	36.26
32887 	36.59
32888 	36.20
32889 	43.32
32890 	42.33
32891 	41.89
32892 	37.09
32893 	40.62
32894 	39.62
32895 	38.58
32896 	40.29
32897 	40.78
32898 	39.51
32899 	42.88
32900 	42.33
32901 	37.58
32902 	40.12
32903 	34.33
32904 	39.18
32905 	37.31
32906 	38.74
32907 	38.69
32908 	40.12
32909 	38.52
32910 	34.77
32911 	42.77
32912 	41.23
32913 	36.48
32914 	39.35
32915 	40.67
32916 	37.80
32917 	36.92
32918 	48.68
32919 	32.47
32920 	42.85
32921 	35.89
32922 	56.99
32923 	38.16
32924 	42.19
32925 	41.86
32926 	46.38
32927 	40.59
32928 	38.87
32929 	36.89
32930 	35.73
32931 	39.15
32932 	34.79
32933 	41.86
32934 	36.33
32935 	38.43
32936 	40.47
32937 	40.97
32938 	40.31
32939 	36.78
32940 	36.33
32941 	34.84
32942 	41.03
32943 	41.58
32944 	40.36
32945 	37.82
32946 	38.76
32947 	36.44
32948 	39.76
32949 	41.80
32950 	33.35
32951 	39.76
32952 	37.99
32953 	36.11
32954 	35.95
32955 	38.43
32956 	40.31
32957 	44.62
32958 	34.18
32959 	37.93
32960 	38.38
32961 	38.49
32962 	39.89
32963 	36.91
32964 	37.46
32965 	36.02
32966 	41.16
32967 	36.19
32968 	49.67
32969 	39.56
32970 	40.94
32971 	36.57
32972 	37.79
32973 	38.56
32974 	39.28
32975 	35.80
32976 	37.40
32977 	38.62
32978 	34.03
32979 	40.99
32980 	41.33
32981 	39.89
32982 	36.24
32983 	38.01
32984 	36.19
32985 	46.63
32986 	49.45
32987 	38.18
32988 	37.79
32989 	42.38
32990 	39.34
32991 	39.17
32992 	42.82
32993 	36.52
32994 	34.81
32995 	41.05
32996 	37.02
32997 	42.32
32998 	37.57
32999 	38.56
33000 	39.78
33001 	42.54
33002 	39.17
33003 	42.65
33004 	40.91
33005 	37.65
33006 	39.69
33007 	39.69
33008 	38.75
33009 	38.92
33010 	36.82
33011 	43.06
33012 	39.03
33013 	37.37
33014 	38.14
33015 	43.67
33016 	40.35
33017 	49.70
33018 	39.08
33019 	33.61
33020 	45.16
33021 	40.74
33022 	36.48
33023 	39.52
33024 	38.47
33025 	38.53
33026 	43.17
33027 	34.99
33028 	42.84
33029 	40.13
33030 	41.74
33031 	42.18
33032 	40.02
33033 	39.75
33034 	36.17
33035 	36.34
33036 	36.23
33037 	35.40
33038 	38.83
33039 	34.96
33040 	39.05
33041 	47.01
33042 	36.45
33043 	40.60
33044 	49.72
33045 	40.27
33046 	33.57
33047 	39.21
33048 	41.32
33049 	41.81
33050 	40.71
33051 	40.10
33052 	39.05
33053 	36.23
33054 	33.46
33055 	35.12
33056 	42.04
33057 	38.77
33058 	38.99
33059 	41.32
33060 	42.98
33061 	44.88
33062 	39.07
33063 	44.83
33064 	40.18
33065 	43.00
33066 	43.50
33067 	40.12
33068 	42.94
33069 	34.14
33070 	41.51
33071 	43.33
33072 	38.13
33073 	41.51
33074 	37.74
33075 	41.95
33076 	43.22
33077 	34.14
33078 	38.18
33079 	39.62
33080 	40.68
33081 	39.79
33082 	44.88
33083 	37.63
33084 	39.13
33085 	36.03
33086 	40.73
33087 	43.00
33088 	36.91
33089 	37.19
33090 	40.23
33091 	36.36
33092 	39.68
33093 	40.90
33094 	45.88
33095 	38.79
33096 	37.91
33097 	39.96
33098 	38.74
33099 	39.73
33100 	34.03
33101 	39.01
33102 	36.41
33103 	41.95
33104 	39.57
33105 	51.47
33106 	37.35
33107 	39.42
33108 	43.80
33109 	40.42
33110 	35.44
33111 	37.15
33112 	40.31
33113 	38.10
33114 	36.27
33115 	39.98
33116 	34.99
33117 	39.31
33118 	39.70
33119 	41.47
33120 	40.97
33121 	40.03
33122 	39.92
33123 	36.32
33124 	42.58
33125 	40.92
33126 	46.07
33127 	36.49
33128 	42.47
33129 	38.98
33130 	35.77
33131 	39.09
33132 	35.22
33133 	40.14
33134 	41.09
33135 	35.29
33136 	36.90
33137 	38.17
33138 	39.83
33139 	40.17
33140 	35.84
33141 	36.62
33142 	38.50
33143 	41.61
33144 	36.79
33145 	48.59
33146 	38.73
33147 	41.99
33148 	40.61
33149 	37.01
33150 	39.94
33151 	42.71
33152 	37.23
33153 	42.38
33154 	41.44
33155 	38.73
33156 	46.43
33157 	41.83
33158 	39.83
33159 	36.45
33160 	38.95
33161 	38.89
33162 	40.78
33163 	36.95
33164 	41.77
33165 	41.61
33166 	50.08
33167 	39.11
33168 	37.29
33169 	39.94
33170 	39.61
33171 	37.20
33172 	39.63
33173 	36.64
33174 	38.30
33175 	38.25
33176 	34.76
33177 	40.19
33178 	40.91
33179 	37.64
33180 	39.08
33181 	41.96
33182 	39.02
33183 	41.57
33184 	41.69
33185 	38.80
33186 	43.96
33187 	42.96
33188 	35.14
33189 	46.06
33190 	39.75
33191 	38.58
33192 	36.25
33193 	38.03
33194 	37.97
33195 	40.30
33196 	38.36
33197 	41.35
33198 	37.75
33199 	42.35
33200 	42.96
33201 	38.41
33202 	34.42
33203 	41.69
33204 	39.58
33205 	39.10
33206 	40.54
33207 	39.88
33208 	39.88
33209 	43.65
33210 	42.82
33211 	37.99
33212 	39.16
33213 	38.71
33214 	36.55
33215 	34.72
33216 	42.43
33217 	39.99
33218 	41.93
33219 	40.27
33220 	38.49
33221 	41.38
33222 	38.38
33223 	40.65
33224 	38.71
33225 	41.82
33226 	38.88
33227 	39.43
33228 	34.22
33229 	34.22
33230 	38.33
33231 	39.10
33232 	42.93
33233 	40.10
33234 	39.82
33235 	40.88
33236 	36.99
33237 	38.05
33238 	36.88
33239 	42.43
33240 	41.71
33241 	40.40
33242 	45.34
33243 	39.46
33244 	39.68
33245 	32.69
33246 	41.07
33247 	35.46
33248 	38.07
33249 	41.73
33250 	39.01
33251 	40.18
33252 	40.62
33253 	39.73
33254 	39.40
33255 	39.07
33256 	36.18
33257 	38.73
33258 	33.57
33259 	43.62
33260 	44.23
33261 	40.40
33262 	39.79
33263 	39.90
33264 	39.12
33265 	35.35
33266 	45.01
33267 	32.85
33268 	37.18
33269 	39.40
33270 	38.29
33271 	39.01
33272 	40.95
33273 	37.57
33274 	41.12
33275 	41.84
33276 	41.68
33277 	37.76
33278 	39.20
33279 	39.59
33280 	40.92
33281 	38.31
33282 	38.65
33283 	38.70
33284 	42.20
33285 	40.81
33286 	40.20
33287 	37.87
33288 	39.53
33289 	41.25
33290 	39.37
33291 	39.03
33292 	39.64
33293 	38.59
33294 	41.87
33295 	41.14
33296 	39.64
33297 	43.20
33298 	38.48
33299 	36.31
33300 	39.31
33301 	37.26
33302 	38.81
33303 	36.98
33304 	36.48
33305 	37.53
33306 	37.09
33307 	37.87
33308 	37.81
33309 	40.03
33310 	37.20
33311 	43.75
33312 	36.70
33313 	38.15
33314 	39.53
33315 	38.92
33316 	38.92
33317 	33.65
33318 	39.59
33319 	43.94
33320 	40.56
33321 	38.22
33322 	37.11
33323 	35.94
33324 	38.11
33325 	40.44
